"","season","stats_date","team","name","fifa_score"
"5371","20122013","15583","Reading","Nicholas Bignall","57"
"5372","20122013","15583","Reading","Dominic Samuel","57"
"5373","20122013","15583","Reading","Charlie Losasso","53"
"5374","20122013","15583","Reading","Ryan Edwards","56"
"5375","20122013","15583","Reading","Jonathan Henly","53"
"4103","20112012","15380","Man City","Joe Hart","83"
"4104","20112012","15380","Man City","Micah Richards","80"
"4105","20112012","15380","Man City","Vincent Kompany","85"
"4106","20112012","15380","Man City","Joleon Lescott","82"
"4107","20112012","15380","Man City","Gael Clichy","80"
"4108","20112012","15380","Man City","Yaya Toure","85"
"4109","20112012","15380","Man City","Gareth Barry","82"
"4110","20112012","15380","Man City","David Silva","88"
"4111","20112012","15380","Man City","Sergio Aguero","87"
"4112","20112012","15380","Man City","Samir Nasri","85"
"4113","20112012","15380","Man City","Edin Dzeko","83"
"4114","20112012","15380","Man City","Costel Pantilimon","74"
"4115","20112012","15380","Man City","Aleksandar Kolarov","79"
"4116","20112012","15380","Man City","James Milner","82"
"4117","20112012","15380","Man City","Pablo Zabaleta","77"
"4118","20112012","15380","Man City","Mario Balotelli","83"
"4119","20112012","15380","Man City","Adam Johnson","80"
"4120","20112012","15380","Man City","Nigel de Jong","81"
"4121","20112012","15380","Man City","Stefan Savic","70"
"4122","20112012","15380","Man City","David PizarroL","76"
"4123","20112012","15380","Man City","Owen Hargreaves","78"
"4124","20112012","15380","Man City","Kolo Toure","82"
"4125","20112012","15380","Man City","Carlos Tevez","86"
"4126","20112012","15380","Man City","Stuart Taylor","72"
"4127","20112012","15380","Man City","Gunnar Nielsen","65"
"4128","20112012","15380","Man City","Omar Elabdellaoui","63"
"4129","20112012","15380","Man City","Gai Assulin","63"
"4130","20112012","15380","Man City","Luca Scapuzzi","62"
"4131","20112012","15380","Man City","Karim Rekik","62"
"4132","20112012","15380","Man City","Reece Wabara","61"
"4133","20112012","15380","Man City","Jeremy Helan","58"
"4134","20112012","15380","Man City","Suarez","59"
"4135","20112012","15380","Man City","Abdul Razak","57"
"4136","20112012","15380","Man United","Anders Lindegaard","78"
"4137","20112012","15380","Man United","Phil Jones","78"
"4138","20112012","15380","Man United","Jonny Evans","76"
"4139","20112012","15380","Man United","Rio Ferdinand","84"
"4140","20112012","15380","Man United","Patrice Evra","84"
"4141","20112012","15380","Man United","Antonio Valencia","83"
"4142","20112012","15380","Man United","Michael Carrick","81"
"4143","20112012","15380","Man United","Ryan Giggs","82"
"4144","20112012","15380","Man United","Nani","86"
"4145","20112012","15380","Man United","Wayne Rooney","90"
"4146","20112012","15380","Man United","Danny Welbeck","79"
"4147","20112012","15380","Man United","De Gea","78"
"4148","20112012","15380","Man United","Chris Smalling","78"
"4149","20112012","15380","Man United","Rafael","76"
"4150","20112012","15380","Man United","Paul Scholes","81"
"4151","20112012","15380","Man United","Ashley Young","83"
"4152","20112012","15380","Man United","Ji Sung Park","81"
"4153","20112012","15380","Man United","Javier Hernandez","83"
"4154","20112012","15380","Man United","Anderson","78"
"4155","20112012","15380","Man United","Dimitar Berbatov","82"
"4156","20112012","15380","Man United","Fabio","76"
"4157","20112012","15380","Man United","Darren Fletcher","81"
"4158","20112012","15380","Man United","Nemanja Vidic","89"
"4159","20112012","15380","Man United","Tom Cleverley","77"
"4160","20112012","15380","Man United","Michael Owen","75"
"4161","20112012","15380","Man United","Ben Amos","66"
"4162","20112012","15380","Man United","Paul Pogba","60"
"4163","20112012","15380","Man United","Ezekiel Fryers","56"
"4164","20112012","15380","Man United","Larnell Cole","54"
"4165","20112012","15380","Man United","Ritchie De Laet","68"
"4166","20112012","15380","Man United","Tomasz Kuszczak","75"
"4167","20112012","15380","Man United","Will Keane","59"
"4168","20112012","15380","Man United","Matthew James","61"
"4169","20112012","15380","Chelsea","Petr Cech","84"
"4170","20112012","15380","Chelsea","Jose Bosingwa","79"
"4171","20112012","15380","Chelsea","David Luiz","80"
"4172","20112012","15380","Chelsea","John Terry","85"
"4173","20112012","15380","Chelsea","Ashley Cole","85"
"4174","20112012","15380","Chelsea","Raul Meireles","81"
"4175","20112012","15380","Chelsea","Ramires","79"
"4176","20112012","15380","Chelsea","Frank Lampard","84"
"4177","20112012","15380","Chelsea","Daniel Sturridge","80"
"4178","20112012","15380","Chelsea","Didier Drogba","86"
"4179","20112012","15380","Chelsea","Mata","86"
"4180","20112012","15380","Chelsea","Ryan Bertrand","69"
"4181","20112012","15380","Chelsea","Salomon Kalou","79"
"4182","20112012","15380","Chelsea","Ross Turnbull","73"
"4183","20112012","15380","Chelsea","Branislav Ivanovic","83"
"4184","20112012","15380","Chelsea","Michael Essien","83"
"4185","20112012","15380","Chelsea","Florent Malouda","82"
"4186","20112012","15380","Chelsea","Fernando Torres","84"
"4187","20112012","15380","Chelsea","John Obi Mikel","80"
"4188","20112012","15380","Chelsea","Gary Cahill","79"
"4189","20112012","15380","Chelsea","Paulo Ferreira","74"
"4190","20112012","15380","Chelsea","Oriol Romeu","72"
"4191","20112012","15380","Chelsea","Romelu Lukaku","75"
"4192","20112012","15380","Chelsea","Sam Hutchinson","61"
"4193","20112012","15380","Chelsea","Lucas Piazon","59"
"4194","20112012","15380","Chelsea","Hilario","74"
"4195","20112012","15380","Chelsea","Jacob Mellis","64"
"4196","20112012","15380","Chelsea","Conor Clifford","60"
"4197","20112012","15380","Chelsea","Patrick Bamford","59"
"4198","20112012","15380","Chelsea","Adam Phillip","59"
"4199","20112012","15380","Chelsea","Marko Mitrovic","58"
"4200","20112012","15380","Chelsea","Nathaniel Chalobah","58"
"4201","20112012","15380","Chelsea","Billy Clifford","58"
"4202","20112012","15380","Tottenham","Brad Friedel","81"
"4203","20112012","15380","Tottenham","Kyle Walker","78"
"4204","20112012","15380","Tottenham","Younes Kaboul","80"
"4205","20112012","15380","Tottenham","Ledley King","82"
"4206","20112012","15380","Tottenham","Benoit Assou-Ekotto","78"
"4207","20112012","15380","Tottenham","Aaron Lennon","81"
"4208","20112012","15380","Tottenham","Scott Parker","83"
"4209","20112012","15380","Tottenham","Luka Modric","86"
"4210","20112012","15380","Tottenham","Gareth Bale","85"
"4211","20112012","15380","Tottenham","Rafael van der Vaart","86"
"4212","20112012","15380","Tottenham","Emmanuel AdebayorL","82"
"4213","20112012","15380","Tottenham","Carlo Cudicini","76"
"4214","20112012","15380","Tottenham","Michael Dawson","80"
"4215","20112012","15380","Tottenham","Sandro","79"
"4216","20112012","15380","Tottenham","Niko Kranjcar","78"
"4217","20112012","15380","Tottenham","Jermain Defoe","81"
"4218","20112012","15380","Tottenham","Jake Livermore","70"
"4219","20112012","15380","Tottenham","Danny Rose","74"
"4220","20112012","15380","Tottenham","Ryan Nelsen","75"
"4221","20112012","15380","Tottenham","Louis Saha","77"
"4222","20112012","15380","Tottenham","Tom Huddlestone","79"
"4223","20112012","15380","Tottenham","Giovani dos Santos","76"
"4224","20112012","15380","Tottenham","William Gallas","78"
"4225","20112012","15380","Tottenham","Gomes","77"
"4226","20112012","15380","Tottenham","David Bentley","74"
"4227","20112012","15380","Tottenham","Ryan Fredericks","61"
"4228","20112012","15380","Tottenham","Bongani Khumalo","66"
"4229","20112012","15380","Tottenham","Cameron Lancaster","62"
"4230","20112012","15380","Tottenham","Massimo Luongo","59"
"4231","20112012","15380","Tottenham","Cristian Ceballos","64"
"4232","20112012","15380","Tottenham","Alex Pritchard","59"
"4233","20112012","15380","Tottenham","Simon Dawkins","64"
"4234","20112012","15380","Tottenham","Oscar Jansson","58"
"4235","20112012","15380","Liverpool","Pepe Reina","85"
"4236","20112012","15380","Liverpool","Glen Johnson","80"
"4237","20112012","15380","Liverpool","Martin Skrtel","80"
"4238","20112012","15380","Liverpool","Daniel Agger","83"
"4239","20112012","15380","Liverpool","Jose Enrique","80"
"4240","20112012","15380","Liverpool","Jay Spearing","73"
"4241","20112012","15380","Liverpool","Steven Gerrard","86"
"4242","20112012","15380","Liverpool","Charlie Adam","80"
"4243","20112012","15380","Liverpool","Dirk Kuyt","78"
"4244","20112012","15380","Liverpool","Luis Suarez","86"
"4245","20112012","15380","Liverpool","Craig Bellamy","80"
"4246","20112012","15380","Liverpool","Jack Robinson","63"
"4247","20112012","15380","Liverpool","Martin Kelly","77"
"4248","20112012","15380","Liverpool","Doni","75"
"4249","20112012","15380","Liverpool","Jamie Carragher","78"
"4250","20112012","15380","Liverpool","Jordan Henderson","77"
"4251","20112012","15380","Liverpool","Stewart Downing","82"
"4252","20112012","15380","Liverpool","Andy Carroll","78"
"4253","20112012","15380","Liverpool","Maximiliano Rodriguez","77"
"4254","20112012","15380","Liverpool","Fabio Aurelio","73"
"4255","20112012","15380","Liverpool","Sebastian Coates","71"
"4256","20112012","15380","Liverpool","Jonjo Shelvey","71"
"4257","20112012","15380","Liverpool","John Flanagan","69"
"4258","20112012","15380","Liverpool","Brad Jones","64"
"4259","20112012","15380","Liverpool","Lucas Leiva","80"
"4260","20112012","15380","Liverpool","Nathan Eccleston","63"
"4261","20112012","15380","Liverpool","Michael Ngoo","62"
"4262","20112012","15380","Liverpool","Emmanuel Mendy","62"
"4263","20112012","15380","Liverpool","Raheem Sterling","61"
"4264","20112012","15380","Liverpool","Toni Silva","61"
"4265","20112012","15380","Liverpool","Conor Coady","58"
"4266","20112012","15380","Liverpool","Suso","57"
"4267","20112012","15380","Liverpool","Andre Wisdom","56"
"4268","20112012","15380","Newcastle","Tim Krul","78"
"4269","20112012","15380","Newcastle","Danny Simpson","75"
"4270","20112012","15380","Newcastle","Mike Williamson","74"
"4271","20112012","15380","Newcastle","Fabricio Coloccini","80"
"4272","20112012","15380","Newcastle","Davide Santon","75"
"4273","20112012","15380","Newcastle","Hatem Ben Arfa","79"
"4274","20112012","15380","Newcastle","Yohan Cabaye","80"
"4275","20112012","15380","Newcastle","Cheick Tiote","78"
"4276","20112012","15380","Newcastle","Jonas Gutierrez","78"
"4277","20112012","15380","Newcastle","Demba Ba","82"
"4278","20112012","15380","Newcastle","Papiss Demba Cisse","81"
"4279","20112012","15380","Newcastle","Rob Elliot","65"
"4280","20112012","15380","Newcastle","Gabriel Obertan","70"
"4281","20112012","15380","Newcastle","James Perch","68"
"4282","20112012","15380","Newcastle","Danny Guthrie","74"
"4283","20112012","15380","Newcastle","Leon Best","73"
"4284","20112012","15380","Newcastle","Ryan Taylor","74"
"4285","20112012","15380","Newcastle","Shola Ameobi","71"
"4286","20112012","15380","Newcastle","Dan Gosling","73"
"4287","20112012","15380","Newcastle","Peter Lovenkrands","71"
"4288","20112012","15380","Newcastle","Shane Ferguson","64"
"4289","20112012","15380","Newcastle","Steven Taylor","76"
"4290","20112012","15380","Newcastle","Mehdi Abeid","60"
"4291","20112012","15380","Newcastle","Sylvain Marveaux","75"
"4292","20112012","15380","Newcastle","Sammy Ameobi","63"
"4293","20112012","15380","Newcastle","Steve Harper","72"
"4294","20112012","15380","Newcastle","Tamas Kadar","65"
"4295","20112012","15380","Newcastle","Nile Ranger","67"
"4296","20112012","15380","Newcastle","Bradden Inman","57"
"4297","20112012","15380","Newcastle","Michael Richardson","58"
"4298","20112012","15380","Newcastle","Paul Dummett","55"
"4299","20112012","15380","Newcastle","Jak Alnwick","59"
"4300","20112012","15380","Newcastle","Jeff Henderson","60"
"4301","20112012","15380","Fulham","Mark Schwarzer","80"
"4302","20112012","15380","Fulham","Stephen Kelly","70"
"4303","20112012","15380","Fulham","Philippe Senderos","72"
"4304","20112012","15380","Fulham","Brede Hangeland","81"
"4305","20112012","15380","Fulham","John Arne Riise","76"
"4306","20112012","15380","Fulham","Danny Murphy","77"
"4307","20112012","15380","Fulham","Steve Sidwell","75"
"4308","20112012","15380","Fulham","Damien Duff","78"
"4309","20112012","15380","Fulham","Simon Davies","74"
"4310","20112012","15380","Fulham","Moussa Dembele","76"
"4311","20112012","15380","Fulham","Clint Dempsey","80"
"4312","20112012","15380","Fulham","David Stockdale","73"
"4313","20112012","15380","Fulham","Chris Baird","71"
"4314","20112012","15380","Fulham","Aaron Hughes","75"
"4315","20112012","15380","Fulham","Dickson Etuhu","75"
"4316","20112012","15380","Fulham","Andrew Johnson","76"
"4317","20112012","15380","Fulham","Kerim Frei","68"
"4318","20112012","15380","Fulham","Bryan Ruiz","81"
"4319","20112012","15380","Fulham","Pajtim Kasami","69"
"4320","20112012","15380","Fulham","Orlando Sa","72"
"4321","20112012","15380","Fulham","Pavel Pogrebnyak","76"
"4322","20112012","15380","Fulham","Bjorn Helge Riise","71"
"4323","20112012","15380","Fulham","Zdenek Grygera","71"
"4324","20112012","15380","Fulham","Marcel Gecov","62"
"4325","20112012","15380","Fulham","Neil Etheridge","54"
"4326","20112012","15380","Fulham","Csaba Somogyi","60"
"4327","20112012","15380","Fulham","Rafik Halliche","71"
"4328","20112012","15380","Fulham","Marcello Trotta","64"
"4329","20112012","15380","Fulham","Lyle Della-Verde","55"
"4330","20112012","15380","Fulham","Thomas Donegan","49"
"4331","20112012","15380","Fulham","Courtney Harris","58"
"4332","20112012","15380","Fulham","Marcus Bettinelli","68"
"4333","20112012","15380","Fulham","Ryan Williams","61"
"4334","20112012","15380","Stoke","Thomas Sorensen","75"
"4335","20112012","15380","Stoke","Andy Wilkinson","74"
"4336","20112012","15380","Stoke","Ryan Shawcross","77"
"4337","20112012","15380","Stoke","Robert Huth","76"
"4338","20112012","15380","Stoke","Marc Wilson","74"
"4339","20112012","15380","Stoke","Jermaine Pennant","77"
"4340","20112012","15380","Stoke","Glenn Whelan","75"
"4341","20112012","15380","Stoke","Rory Delap","71"
"4342","20112012","15380","Stoke","Matthew Etherington","80"
"4343","20112012","15380","Stoke","Jonathan Walters","75"
"4344","20112012","15380","Stoke","Peter Crouch","77"
"4345","20112012","15380","Stoke","Asmir Begovic","76"
"4346","20112012","15380","Stoke","Jonathan Woodgate","78"
"4347","20112012","15380","Stoke","Dean Whitehead","75"
"4348","20112012","15380","Stoke","Kenwyne Jones","77"
"4349","20112012","15380","Stoke","Cameron Jerome","73"
"4350","20112012","15380","Stoke","Wilson Palacios","77"
"4351","20112012","15380","Stoke","Ryan Shotton","66"
"4352","20112012","15380","Stoke","Matthew Upson","74"
"4353","20112012","15380","Stoke","Salif Diao","68"
"4354","20112012","15380","Stoke","Ricardo Fuller","75"
"4355","20112012","15380","Stoke","Mamady Sidibe","68"
"4356","20112012","15380","Stoke","Carlo Nash","63"
"4357","20112012","15380","Stoke","Diego Arismendi","64"
"4358","20112012","15380","Stoke","Danny Collins","71"
"4359","20112012","15380","Stoke","Smajl Suljevic","54"
"4360","20112012","15380","Stoke","Lucas Dawson","58"
"4361","20112012","15380","Stoke","Craig Sinclair","61"
"4362","20112012","15380","Stoke","Michael Clarkson","57"
"4363","20112012","15380","Aston Villa","Shay Given","82"
"4364","20112012","15380","Aston Villa","Alan Hutton","76"
"4365","20112012","15380","Aston Villa","James Collins","75"
"4366","20112012","15380","Aston Villa","Richard Dunne","78"
"4367","20112012","15380","Aston Villa","Stephen Warnock","74"
"4368","20112012","15380","Aston Villa","Stephen Ireland","75"
"4369","20112012","15380","Aston Villa","Stiliyan Petrov","77"
"4370","20112012","15380","Aston Villa","Ciaran Clark","75"
"4371","20112012","15380","Aston Villa","Gabriel Agbonlahor","75"
"4372","20112012","15380","Aston Villa","Emile Heskey","70"
"4373","20112012","15380","Aston Villa","Darren Bent","82"
"4374","20112012","15380","Aston Villa","Brad Guzan","75"
"4375","20112012","15380","Aston Villa","Carlos Cuellar","74"
